"table","kind","column","file"
"ordenes_compra","select","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","tenant_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","numero","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","tenant_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","numero","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","proveedor_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","fecha_orden","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","subtotal","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","igv","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","total","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","moneda","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","orden_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","tenant_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","numero","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","proveedor_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","fecha_orden","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","subtotal","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","igv","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","total","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","moneda","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","nombre","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","ruc","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","pais","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","insert","activo","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","proveedor_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","proveedor_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","select","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","proveedor_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"ordenes_compra","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","orden_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","producto_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","descripcion","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","cantidad","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","precio_unitario","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","insert","subtotal","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","orden_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"orden_compra_detalles","filter","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","select","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","select","tenant_id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","select","numero","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","select","estado","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","insert","id","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","insert","nombre","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","insert","ruc","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","insert","pais","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"recepciones","insert","activo","apps\erp-api\tests\e2e\compras-e2e.test.ts"
"pedidos_venta","filter","tenant_id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"pedidos_venta","filter","id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"pedidos_venta","filter","tenant_id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"pedidos_venta","filter","id","apps\erp-api\src\modules\ventas\rma\rma.service.ts"
"cuentas_por_cobrar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_cobrar","filter","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_cobrar","filter","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_cobrar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_cobrar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_cobrar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","ultimo_pago","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","updated_at","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","updated_at","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","update","updated_at","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_por_pagar","filter","fecha_vencimiento","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","nombre","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","moneda","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","permite_sobregiro","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","update","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","update","updated_at","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","nombre","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","banco","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","numero_cuenta","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","moneda","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","select","activa","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","activa","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cuentas_bancarias","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","update","saldo","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","update","estado","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","update","updated_at","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","filter","tenant_id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"movimientos_bancarios","filter","id","apps\erp-api\src\modules\finanzas\tesoreria\tesoreria.service.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","fecha_vencimiento","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","total","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","fecha_vencimiento","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","fecha_vencimiento","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","total","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","created_at","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","vendedor","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","fecha_cotizacion","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","fecha_cotizacion","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","updated_at","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","probabilidad","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","fecha_aprobacion","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","aprobado_por","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","observaciones_aprobacion","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","updated_at","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","fecha_conversion","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","convertido_por","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","documento_generado_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","updated_at","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","fecha_rechazo","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","rechazado_por","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","motivo_rechazo","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","update","updated_at","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","estado","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","fecha_vencimiento","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","total","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","select","cliente_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"cotizaciones","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"documentos","filter","tenant_id","apps\erp-api\src\modules\cotizaciones.controller.ts"
"documentos","filter","serie","apps\erp-api\src\modules\cotizaciones.controller.ts"
"clientes","select","sujeto_retencion","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","select","retencion_tasa","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","select","sujeto_percepcion","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","select","percepcion_tasa","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","select","sujeto_detraccion","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","select","detraccion_tasa","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","filter","id","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"clientes","filter","tenant_id","apps\erp-api\src\modules\finanzas\shared\retenciones-validation.service.ts"
"productos","select","id","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","codigo","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","nombre","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","precio","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","stock_actual","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","categoria","apps\erp-api\src\modules\compras.controller.ts"
"productos","select","activo","apps\erp-api\src\modules\compras.controller.ts"
"productos","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"productos","filter","activo","apps\erp-api\src\modules\compras.controller.ts"
"productos","filter","nombre","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","select","id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","activo","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","activo","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","razon_social","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","select","id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","select","ruc","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","ruc","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","select","id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","select","ruc","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","ruc","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","update","activo","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","update","estado","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","update","updated_at","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"proveedores","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","created_at","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","created_at","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","estado","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","select","numero","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","created_at","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","numero_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","proveedor_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","fecha_requerida","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","estado","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","subtotal","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","igv","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","total","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","observaciones","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","insert","usuario_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","update","estado","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","update","fecha_entrega","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","update","estado","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","update","observaciones","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","update","Fecha","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","fecha_orden","apps\erp-api\src\modules\compras.controller.ts"
"ordenes_compra","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","select","cantidad","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","select","cantidad_recibida","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","update","cantidad_recibida","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","update","fecha_recepcion","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","filter","id","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","filter","orden_id","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","select","cantidad","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","select","cantidad_recibida","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","filter","tenant_id","apps\erp-api\src\modules\compras.controller.ts"
"orden_compra_detalles","filter","orden_id","apps\erp-api\src\modules\compras.controller.ts"
"detalle_asientos","filter","cuenta_id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"detalle_asientos","filter","centro_costo_id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","select","id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","select","codigo","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","select","nombre","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","filter","id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","filter","tenant_id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","filter","id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"plan_cuentas","filter","tenant_id","apps\erp-api\src\modules\contabilidad\services\presupuestos.service.ts"
"asientos_contables","filter","tenant_id","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"asientos_contables","filter","fecha","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"asientos_contables","filter","fecha","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"asientos_contables","filter","fecha","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"asientos_contables","filter","numero_asiento","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"detalle_asientos","filter","codigo","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"detalle_asientos","filter","fecha","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"detalle_asientos","select","debe","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"detalle_asientos","select","haber","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
"detalle_asientos","filter","cuenta_id","apps\erp-api\src\modules\contabilidad\services\ple-export.service.ts"
